SCHOOL_YEAR,LEVEL_CODE,DIV_NUMBER,DIV_NAME,SCH_NUMBER,SCH_NAME,FEDERAL_RACE_CODE,GENDER,DISABILITY_FLAG,LEP_FLAG,DISADVANTAGED_FLAG,COHORT_GRADUATE_CNT,PS_CREDIT_DE_CNT,PS_UNKN_DE_CNT,PS_CREDIT_WO_DE_CNT,PS_UNKN_WO_DE_CNT
2007-2008,SCH,90,Surry County,10,Surry County High,3,M,,N,,11,6,0,6,0
2007-2008,SCH,91,Sussex County,340,Sussex Central High,3,F,,N,,13,6,0,6,0
2007-2008,SCH,91,Sussex County,340,Sussex Central High,3,M,,N,,12,6,0,6,0
2007-2008,SCH,92,Tazewell County,890,Tazewell High,5,F,,N,,20,11,1,10,1
2007-2008,SCH,92,Tazewell County,890,Tazewell High,5,M,,N,,22,14,1,14,1
2007-2008,SCH,92,Tazewell County,940,Graham High,5,F,,N,,19,14,0,14,0
2007-2008,SCH,92,Tazewell County,821,Richlands High,5,F,,N,,29,18,0,17,0
2007-2008,SCH,92,Tazewell County,821,Richlands High,5,M,,N,,38,24,0,23,0
2007-2008,SCH,93,Warren County,230,Warren County High,5,F,,N,,27,16,0,16,0
2007-2008,SCH,93,Warren County,230,Warren County High,5,M,,N,,34,18,0,17,0
2007-2008,SCH,93,Warren County,250,Skyline High School,5,F,,N,,34,21,0,21,0
2007-2008,SCH,93,Warren County,250,Skyline High School,5,M,,N,,26,18,0,16,0
2007-2008,SCH,94,Washington County,1030,Abingdon High,5,F,,N,,49,34,0,33,0
2007-2008,SCH,94,Washington County,1030,Abingdon High,5,M,,N,,33,17,0,17,0
2007-2008,SCH,94,Washington County,1040,John S. Battle High,5,F,,N,,21,11,0,10,0
2007-2008,SCH,94,Washington County,1040,John S. Battle High,5,M,,N,,25,12,0,11,0
2007-2008,SCH,94,Washington County,1050,Patrick Henry High,5,F,,N,,22,6,1,5,1
2007-2008,SCH,94,Washington County,1050,Patrick Henry High,5,M,,N,,21,9,0,9,0
2007-2008,SCH,94,Washington County,1060,Holston High,5,M,,N,,19,10,0,10,0
2007-2008,SCH,95,Westmoreland County,120,Washington & Lee High,3,F,,N,,13,6,1,6,1
2007-2008,SCH,96,Wise County,710,Appalachia High,5,M,,N,,17,8,1,8,1
2007-2008,SCH,96,Wise County,872,St. Paul High,5,F,,N,,12,6,0,6,0
2007-2008,SCH,96,Wise County,1000,J.J. Kelly High,5,F,,N,,37,23,0,23,0
2007-2008,SCH,96,Wise County,1000,J.J. Kelly High,5,M,,N,,31,15,0,15,0
2007-2008,SCH,96,Wise County,1010,Powell Valley High,5,F,,N,,24,8,0,8,0
2007-2008,SCH,96,Wise County,1010,Powell Valley High,5,M,,N,,21,8,0,8,0
2007-2008,SCH,96,Wise County,71,Pound High,5,F,,N,,16,14,0,13,0
2007-2008,SCH,96,Wise County,652,Coeburn High,5,F,,N,,17,7,1,4,1
2007-2008,SCH,96,Wise County,652,Coeburn High,5,M,,N,,15,10,0,9,0
2007-2008,SCH,97,Wythe County,202,Rural Retreat High,5,F,,N,,23,12,1,12,1
2007-2008,SCH,97,Wythe County,202,Rural Retreat High,5,M,,N,,18,10,0,9,0
2007-2008,SCH,97,Wythe County,721,George Wythe High,5,F,,N,,28,13,0,13,0
2007-2008,SCH,97,Wythe County,721,George Wythe High,5,M,,N,,14,8,0,7,0
2007-2008,SCH,97,Wythe County,760,Fort Chiswell High,5,F,,N,,28,16,2,12,1
2007-2008,SCH,97,Wythe County,760,Fort Chiswell High,5,M,,N,,17,6,0,5,0
2007-2008,SCH,98,York County,230,Tabb High,5,F,,N,,49,41,0,41,0
2007-2008,SCH,98,York County,230,Tabb High,5,M,,N,,54,38,0,38,0
2007-2008,SCH,98,York County,20,Bruton High,5,F,,N,,26,20,2,20,2
2007-2008,SCH,98,York County,20,Bruton High,5,M,,N,,27,20,0,20,0
2007-2008,SCH,98,York County,30,York High,5,F,,N,,50,36,0,36,0
2007-2008,SCH,98,York County,30,York High,5,M,,N,,36,26,0,26,0
2007-2008,SCH,98,York County,332,Grafton High,5,F,,N,,61,42,1,42,1
2007-2008,SCH,98,York County,332,Grafton High,5,M,,N,,50,34,0,34,0
2007-2008,SCH,101,Alexandria City,210,T.C. Williams High,2,M,,N,,10,7,1,7,1
2007-2008,SCH,101,Alexandria City,210,T.C. Williams High,3,F,,N,,41,24,0,24,0
2007-2008,SCH,101,Alexandria City,210,T.C. Williams High,3,M,,N,,24,11,0,11,0
2007-2008,SCH,101,Alexandria City,210,T.C. Williams High,5,F,,N,,21,20,0,20,0
2007-2008,SCH,101,Alexandria City,210,T.C. Williams High,5,M,,N,,29,23,1,23,1
2007-2008,SCH,102,Bristol City,80,Virginia High,5,F,,N,,24,12,0,12,0
2007-2008,SCH,102,Bristol City,80,Virginia High,5,M,,N,,19,12,0,11,0
2007-2008,SCH,103,Buena Vista City,62,Parry McCluer High,5,F,,N,,11,7,0,7,0
2007-2008,SCH,104,Charlottesville City,140,Charlottesville High,3,F,,N,,18,12,0,12,0
2007-2008,SCH,104,Charlottesville City,140,Charlottesville High,3,M,,N,,11,4,0,4,0
2007-2008,SCH,104,Charlottesville City,140,Charlottesville High,5,F,,N,,26,19,0,19,0
2007-2008,SCH,104,Charlottesville City,140,Charlottesville High,5,M,,N,,18,14,0,14,0
2007-2008,SCH,106,Colonial Heights City,40,Colonial Heights High,5,F,,N,,27,20,0,20,0
2007-2008,SCH,106,Colonial Heights City,40,Colonial Heights High,5,M,,N,,35,24,0,24,0
2007-2008,SCH,107,Covington City,350,Covington High,5,F,,N,,11,10,0,10,0
2007-2008,SCH,107,Covington City,350,Covington High,5,M,,N,,11,8,0,7,0
2007-2008,SCH,108,Danville City,210,George Washington High,3,F,,N,,50,25,0,21,0
2007-2008,SCH,108,Danville City,210,George Washington High,3,M,,N,,17,9,0,9,0
2007-2008,SCH,108,Danville City,210,George Washington High,5,F,,N,,20,13,0,13,0
2007-2008,SCH,108,Danville City,210,George Washington High,5,M,,N,,19,15,0,14,0
2007-2008,SCH,108,Danville City,1374,Galileo Magnet High,5,F,,N,,10,5,2,5,2
2007-2008,SCH,108,Danville City,1374,Galileo Magnet High,5,M,,N,,10,10,0,10,0
2007-2008,SCH,109,Falls Church City,251,George Mason High,5,F,,N,,16,15,0,15,0
2007-2008,SCH,109,Falls Church City,251,George Mason High,5,M,,N,,22,16,0,16,0
2007-2008,SCH,110,Fredericksburg City,40,James Monroe High,3,F,,N,,10,4,0,4,0
2007-2008,SCH,110,Fredericksburg City,40,James Monroe High,5,F,,N,,20,15,0,15,0
2007-2008,SCH,110,Fredericksburg City,40,James Monroe High,5,M,,N,,21,12,0,12,0
2007-2008,SCH,111,Galax City,31,Galax High,5,F,,N,,13,9,0,9,0
2007-2008,SCH,111,Galax City,31,Galax High,5,M,,N,,13,9,0,8,0
2007-2008,SCH,112,Hampton City,280,Hampton High,3,F,,N,,43,18,1,18,1
2007-2008,SCH,112,Hampton City,280,Hampton High,3,M,,N,,36,21,2,21,2
2007-2008,SCH,112,Hampton City,320,Kecoughtan High,3,F,,N,,25,13,0,13,0
2007-2008,SCH,112,Hampton City,320,Kecoughtan High,3,M,,N,,14,9,0,9,0
2007-2008,SCH,112,Hampton City,320,Kecoughtan High,5,F,,N,,45,25,1,25,1
2007-2008,SCH,112,Hampton City,320,Kecoughtan High,5,M,,N,,48,32,0,32,0
2007-2008,SCH,112,Hampton City,430,Bethel High,3,F,,N,,66,35,2,35,2
2007-2008,SCH,112,Hampton City,430,Bethel High,3,M,,N,,37,15,0,15,0
2007-2008,SCH,112,Hampton City,430,Bethel High,5,F,,N,,21,9,0,9,0
2007-2008,SCH,112,Hampton City,430,Bethel High,5,M,,N,,22,11,0,11,0
2007-2008,SCH,112,Hampton City,50,Phoebus High,3,F,,N,,28,13,1,12,1
2007-2008,SCH,112,Hampton City,50,Phoebus High,3,M,,N,,24,13,1,13,1
2007-2008,SCH,112,Hampton City,50,Phoebus High,5,F,,N,,18,9,0,9,0
2007-2008,SCH,112,Hampton City,50,Phoebus High,5,M,,N,,15,8,0,7,0
2007-2008,SCH,113,Harrisonburg City,12,Harrisonburg High,5,F,,N,,40,29,0,29,0
2007-2008,SCH,113,Harrisonburg City,12,Harrisonburg High,5,M,,N,,23,17,0,17,0
2007-2008,SCH,114,Hopewell City,120,Hopewell High,3,F,,N,,14,6,0,6,0
2007-2008,SCH,114,Hopewell City,120,Hopewell High,5,F,,N,,18,9,0,9,0
2007-2008,SCH,115,Lynchburg City,260,E.C. Glass High,3,F,,N,,16,5,1,5,1
2007-2008,SCH,115,Lynchburg City,260,E.C. Glass High,5,F,,N,,37,27,0,27,0
2007-2008,SCH,115,Lynchburg City,260,E.C. Glass High,5,M,,N,,42,32,0,32,0
2007-2008,SCH,115,Lynchburg City,130,Heritage High,3,F,,N,,27,7,0,7,0
2007-2008,SCH,115,Lynchburg City,130,Heritage High,3,M,,N,,10,1,0,1,0
2007-2008,SCH,115,Lynchburg City,130,Heritage High,5,F,,N,,13,12,0,12,0
2007-2008,SCH,115,Lynchburg City,130,Heritage High,5,M,,N,,15,10,0,9,0
2007-2008,SCH,116,Martinsville City,110,Martinsville High,3,F,,N,,21,6,0,6,0
2007-2008,SCH,116,Martinsville City,110,Martinsville High,3,M,,N,,12,2,0,2,0
2007-2008,SCH,116,Martinsville City,110,Martinsville High,5,F,,N,,20,18,0,16,0
2007-2008,SCH,116,Martinsville City,110,Martinsville High,5,M,,N,,15,10,0,9,0
2007-2008,SCH,117,Newport News City,280,Denbigh High,3,F,,N,,11,9,0,9,0
2007-2008,SCH,117,Newport News City,280,Denbigh High,3,M,,N,,16,8,0,8,0
2007-2008,SCH,117,Newport News City,280,Denbigh High,5,F,,N,,11,8,1,8,1
2007-2008,SCH,117,Newport News City,280,Denbigh High,5,M,,N,,13,5,0,5,0
2007-2008,SCH,117,Newport News City,1070,Warwick High,3,F,,N,,18,7,0,7,0
2007-2008,SCH,117,Newport News City,1070,Warwick High,3,M,,N,,10,5,0,5,0
2007-2008,SCH,117,Newport News City,1070,Warwick High,5,F,,N,,19,14,0,14,0
2007-2008,SCH,117,Newport News City,1070,Warwick High,5,M,,N,,12,7,0,7,0
2007-2008,SCH,117,Newport News City,1220,Menchville High,3,F,,N,,11,5,0,5,0
2007-2008,SCH,117,Newport News City,1220,Menchville High,3,M,,N,,12,9,0,9,0
2007-2008,SCH,117,Newport News City,1220,Menchville High,5,F,,N,,38,29,1,28,1
2007-2008,SCH,117,Newport News City,1220,Menchville High,5,M,,N,,36,24,1,24,1
2007-2008,SCH,117,Newport News City,1395,Heritage High,3,F,,N,,43,25,2,25,2
2007-2008,SCH,117,Newport News City,1395,Heritage High,3,M,,N,,18,10,0,10,0
2007-2008,SCH,117,Newport News City,1396,Woodside High,3,F,,N,,47,27,1,27,1
2007-2008,SCH,117,Newport News City,1396,Woodside High,3,M,,N,,19,10,0,10,0
2007-2008,SCH,117,Newport News City,1396,Woodside High,5,F,,N,,17,12,2,12,2
2007-2008,SCH,117,Newport News City,1396,Woodside High,5,M,,N,,19,13,1,13,1
2007-2008,SCH,118,Norfolk City,840,Lake Taylor High,3,F,,N,,25,7,1,7,1
2007-2008,SCH,118,Norfolk City,840,Lake Taylor High,3,M,,N,,14,7,0,7,0
2007-2008,SCH,118,Norfolk City,880,B.T. Washington High,3,F,,N,,54,22,0,22,0
2007-2008,SCH,118,Norfolk City,880,B.T. Washington High,3,M,,N,,13,6,0,6,0
2007-2008,SCH,118,Norfolk City,580,Norview High,3,F,,N,,44,24,0,24,0
2007-2008,SCH,118,Norfolk City,580,Norview High,3,M,,N,,14,11,0,11,0
2007-2008,SCH,118,Norfolk City,580,Norview High,5,F,,N,,17,13,0,13,0
2007-2008,SCH,118,Norfolk City,580,Norview High,5,M,,N,,14,7,0,7,0
2007-2008,SCH,118,Norfolk City,10,Maury High,3,F,,N,,38,17,1,17,1
2007-2008,SCH,118,Norfolk City,10,Maury High,3,M,,N,,14,8,0,8,0
2007-2008,SCH,118,Norfolk City,10,Maury High,5,F,,N,,28,24,2,24,2
2007-2008,SCH,118,Norfolk City,10,Maury High,5,M,,N,,22,15,0,15,0
2007-2008,SCH,118,Norfolk City,390,Granby High,3,F,,N,,46,28,1,28,1
2007-2008,SCH,118,Norfolk City,390,Granby High,3,M,,N,,24,11,0,11,0
2007-2008,SCH,118,Norfolk City,390,Granby High,5,F,,N,,36,26,1,25,1
2007-2008,SCH,118,Norfolk City,390,Granby High,5,M,,N,,24,14,2,14,2
2007-2008,SCH,119,Norton City,20,J.I. Burton High,5,F,,N,,12,8,0,8,0
2007-2008,SCH,120,Petersburg City,200,Petersburg High,3,F,,N,,34,20,0,20,0
2007-2008,SCH,120,Petersburg City,200,Petersburg High,3,M,,N,,21,9,0,9,0
2007-2008,SCH,121,Portsmouth City,1660,Woodrow Wilson High,3,F,,N,,25,11,0,11,0
2007-2008,SCH,121,Portsmouth City,1660,Woodrow Wilson High,3,M,,N,,10,4,0,4,0
2007-2008,SCH,121,Portsmouth City,1660,Woodrow Wilson High,5,F,,N,,19,9,0,8,0
2007-2008,SCH,121,Portsmouth City,1660,Woodrow Wilson High,5,M,,N,,10,4,0,4,0
2007-2008,SCH,121,Portsmouth City,240,I.C. Norcom High,3,F,,N,,41,18,0,18,0
2007-2008,SCH,121,Portsmouth City,240,I.C. Norcom High,3,M,,N,,22,6,0,5,0
2007-2008,SCH,121,Portsmouth City,500,Churchland High,3,F,,N,,41,22,1,20,1
2007-2008,SCH,121,Portsmouth City,500,Churchland High,3,M,,N,,13,6,1,6,1
2007-2008,SCH,121,Portsmouth City,500,Churchland High,5,F,,N,,24,13,0,13,0
2007-2008,SCH,121,Portsmouth City,500,Churchland High,5,M,,N,,25,15,2,15,2
2007-2008,SCH,122,Radford City,41,Radford High,5,F,,N,,24,16,0,16,0
2007-2008,SCH,122,Radford City,41,Radford High,5,M,,N,,28,22,0,22,0
2007-2008,SCH,123,Richmond City,850,Armstrong High,3,F,,N,,10,3,0,3,0
2007-2008,SCH,123,Richmond City,850,Armstrong High,3,M,,N,,17,7,0,7,0
2007-2008,SCH,123,Richmond City,1510,Huguenot High,3,F,,N,,34,17,0,16,0
2007-2008,SCH,123,Richmond City,1510,Huguenot High,3,M,,N,,14,5,1,4,1
2007-2008,SCH,123,Richmond City,452,Richmond Community High,3,F,,N,,14,12,0,12,0
2007-2008,SCH,123,Richmond City,730,John Marshall High,3,F,,N,,17,7,0,7,0
2007-2008,SCH,123,Richmond City,741,George Wythe High,3,F,,N,,14,9,0,9,0
2007-2008,SCH,123,Richmond City,20,Thomas Jefferson High,3,F,,N,,19,15,0,15,0
2007-2008,SCH,123,Richmond City,20,Thomas Jefferson High,3,M,,N,,16,8,1,8,1
2007-2008,SCH,123,Richmond City,90,Open High,3,F,,N,,12,7,0,7,0
2007-2008,SCH,124,Roanoke City,390,Patrick Henry High,5,F,,N,,33,22,0,22,0
2007-2008,SCH,124,Roanoke City,390,Patrick Henry High,5,M,,N,,25,16,1,16,1
2007-2008,SCH,124,Roanoke City,400,William Fleming High,3,F,,N,,23,9,0,9,0
2007-2008,SCH,124,Roanoke City,400,William Fleming High,3,M,,N,,22,8,0,8,0
2007-2008,SCH,124,Roanoke City,400,William Fleming High,5,F,,N,,18,7,0,7,0
2007-2008,SCH,126,Staunton City,30,Robert E. Lee High,5,F,,N,,23,13,0,13,0
2007-2008,SCH,126,Staunton City,30,Robert E. Lee High,5,M,,N,,26,16,0,15,0
2007-2008,SCH,127,Suffolk City,240,Nansemond River High,3,F,,N,,37,27,0,27,0
2007-2008,SCH,127,Suffolk City,240,Nansemond River High,3,M,,N,,27,13,0,13,0
2007-2008,SCH,127,Suffolk City,240,Nansemond River High,5,F,,N,,21,14,0,14,0
2007-2008,SCH,127,Suffolk City,240,Nansemond River High,5,M,,N,,19,10,1,10,1
2007-2008,SCH,127,Suffolk City,300,Lakeland High,3,F,,N,,24,17,1,17,1
2007-2008,SCH,127,Suffolk City,300,Lakeland High,3,M,,N,,25,13,0,13,0
2007-2008,SCH,127,Suffolk City,300,Lakeland High,5,F,,N,,30,19,0,19,0
2007-2008,SCH,127,Suffolk City,300,Lakeland High,5,M,,N,,20,11,0,11,0
2007-2008,SCH,127,Suffolk City,395,King`s Fork High,3,F,,N,,27,15,0,15,0
2007-2008,SCH,127,Suffolk City,395,King`s Fork High,5,F,,N,,29,11,1,11,1
2007-2008,SCH,127,Suffolk City,395,King`s Fork High,5,M,,N,,18,13,0,13,0
2007-2008,SCH,128,Virginia Beach City,850,Salem High,2,F,,N,,16,14,1,14,1
2007-2008,SCH,128,Virginia Beach City,850,Salem High,2,M,,N,,12,9,1,9,1
2007-2008,SCH,128,Virginia Beach City,850,Salem High,3,F,,N,,29,12,0,12,0
2007-2008,SCH,128,Virginia Beach City,850,Salem High,3,M,,N,,28,11,1,11,1
2007-2008,SCH,128,Virginia Beach City,850,Salem High,5,F,,N,,56,30,1,30,1
2007-2008,SCH,128,Virginia Beach City,850,Salem High,5,M,,N,,40,29,2,29,2
2007-2008,SCH,128,Virginia Beach City,920,Tallwood High,2,F,,N,,15,14,0,14,0
2007-2008,SCH,128,Virginia Beach City,920,Tallwood High,2,M,,N,,15,9,0,9,0
2007-2008,SCH,128,Virginia Beach City,920,Tallwood High,3,F,,N,,34,18,0,18,0
2007-2008,SCH,128,Virginia Beach City,920,Tallwood High,3,M,,N,,30,14,0,14,0
2007-2008,SCH,128,Virginia Beach City,920,Tallwood High,5,F,,N,,42,23,0,23,0
2007-2008,SCH,128,Virginia Beach City,920,Tallwood High,5,M,,N,,35,18,0,18,0
2007-2008,SCH,128,Virginia Beach City,440,Floyd Kellam High,5,F,,N,,140,102,3,102,3
2007-2008,SCH,128,Virginia Beach City,440,Floyd Kellam High,5,M,,N,,101,54,1,54,1
2007-2008,SCH,128,Virginia Beach City,530,Bayside High,3,F,,N,,35,15,0,15,0
2007-2008,SCH,128,Virginia Beach City,530,Bayside High,3,M,,N,,23,8,2,8,2
2007-2008,SCH,128,Virginia Beach City,530,Bayside High,5,F,,N,,46,27,1,27,1
2007-2008,SCH,128,Virginia Beach City,530,Bayside High,5,M,,N,,35,20,0,20,0
2007-2008,SCH,128,Virginia Beach City,610,First Colonial High,3,F,,N,,12,9,0,9,0
2007-2008,SCH,128,Virginia Beach City,610,First Colonial High,3,M,,N,,13,8,0,8,0
2007-2008,SCH,128,Virginia Beach City,610,First Colonial High,5,F,,N,,97,72,1,71,1
2007-2008,SCH,128,Virginia Beach City,610,First Colonial High,5,M,,N,,79,49,3,49,3
2007-2008,SCH,128,Virginia Beach City,620,Kempsville High,3,M,,N,,11,7,0,7,0
2007-2008,SCH,128,Virginia Beach City,620,Kempsville High,5,F,,N,,87,59,1,59,1
2007-2008,SCH,128,Virginia Beach City,620,Kempsville High,5,M,,N,,66,36,1,36,1
2007-2008,SCH,128,Virginia Beach City,321,Princess Anne High,5,F,,N,,68,47,1,47,1
2007-2008,SCH,128,Virginia Beach City,321,Princess Anne High,5,M,,N,,66,35,3,35,3
2007-2008,SCH,128,Virginia Beach City,10,Green Run High,3,F,,N,,25,9,1,9,1
2007-2008,SCH,128,Virginia Beach City,10,Green Run High,3,M,,N,,12,6,1,6,1
2007-2008,SCH,128,Virginia Beach City,10,Green Run High,5,F,,N,,18,10,0,10,0
2007-2008,SCH,128,Virginia Beach City,10,Green Run High,5,M,,N,,11,5,0,5,0
2007-2008,SCH,128,Virginia Beach City,30,Frank W. Cox High,5,F,,N,,97,72,2,72,2
2007-2008,SCH,128,Virginia Beach City,30,Frank W. Cox High,5,M,,N,,98,59,3,59,3
2007-2008,SCH,128,Virginia Beach City,960,Ocean Lakes High,3,F,,N,,22,9,0,9,0
2007-2008,SCH,128,Virginia Beach City,960,Ocean Lakes High,3,M,,N,,22,10,0,10,0
2007-2008,SCH,128,Virginia Beach City,960,Ocean Lakes High,5,F,,N,,82,60,0,60,0
2007-2008,SCH,128,Virginia Beach City,960,Ocean Lakes High,5,M,,N,,77,51,6,51,6
2007-2008,SCH,128,Virginia Beach City,1030,Landstown High,2,F,,N,,21,12,1,12,1
2007-2008,SCH,128,Virginia Beach City,1030,Landstown High,2,M,,N,,20,13,0,13,0
2007-2008,SCH,128,Virginia Beach City,1030,Landstown High,3,F,,N,,43,24,0,23,0
2007-2008,SCH,128,Virginia Beach City,1030,Landstown High,3,M,,N,,38,22,2,22,2
2007-2008,SCH,128,Virginia Beach City,1030,Landstown High,5,F,,N,,31,18,1,17,1
2007-2008,SCH,128,Virginia Beach City,1030,Landstown High,5,M,,N,,48,29,3,29,3
2007-2008,SCH,130,Waynesboro City,600,Waynesboro High,5,F,,N,,16,12,0,12,0
2007-2008,SCH,130,Waynesboro City,600,Waynesboro High,5,M,,N,,20,10,0,10,0
2007-2008,SCH,131,Williamsburg-James City County,90,Lafayette High,3,F,,N,,13,8,0,8,0
2007-2008,SCH,131,Williamsburg-James City County,90,Lafayette High,5,F,,N,,81,63,0,63,0
2007-2008,SCH,131,Williamsburg-James City County,90,Lafayette High,5,M,,N,,60,44,1,43,1
2007-2008,SCH,131,Williamsburg-James City County,202,Jamestown High,3,F,,N,,10,7,0,7,0
2007-2008,SCH,131,Williamsburg-James City County,202,Jamestown High,5,F,,N,,71,57,1,57,1
2007-2008,SCH,131,Williamsburg-James City County,202,Jamestown High,5,M,,N,,65,49,1,49,1
2007-2008,SCH,132,Winchester City,40,John Handley High,5,F,,N,,43,32,0,30,0
2007-2008,SCH,132,Winchester City,40,John Handley High,5,M,,N,,22,15,0,15,0
2007-2008,SCH,136,Chesapeake City,80,Oscar F. Smith High,3,F,,N,,52,31,0,31,0
2007-2008,SCH,136,Chesapeake City,80,Oscar F. Smith High,3,M,,N,,30,12,1,12,1
2007-2008,SCH,136,Chesapeake City,80,Oscar F. Smith High,5,F,,N,,23,9,1,9,1
2007-2008,SCH,136,Chesapeake City,80,Oscar F. Smith High,5,M,,N,,27,15,2,15,2
2007-2008,SCH,136,Chesapeake City,100,Deep Creek High,3,F,,N,,45,27,1,27,1
2007-2008,SCH,136,Chesapeake City,100,Deep Creek High,3,M,,N,,21,10,0,10,0
2007-2008,SCH,136,Chesapeake City,100,Deep Creek High,5,F,,N,,43,30,1,29,1
2007-2008,SCH,136,Chesapeake City,100,Deep Creek High,5,M,,N,,20,12,0,12,0
2007-2008,SCH,136,Chesapeake City,120,Great Bridge High,3,F,,N,,12,10,0,10,0
2007-2008,SCH,136,Chesapeake City,120,Great Bridge High,3,M,,N,,13,5,2,5,2
2007-2008,SCH,136,Chesapeake City,120,Great Bridge High,5,F,,N,,125,89,2,89,2
2007-2008,SCH,136,Chesapeake City,120,Great Bridge High,5,M,,N,,87,62,5,62,5
2007-2008,SCH,136,Chesapeake City,830,Indian River High,3,F,,N,,46,23,1,23,1
2007-2008,SCH,136,Chesapeake City,830,Indian River High,3,M,,N,,26,10,0,10,0
2007-2008,SCH,136,Chesapeake City,830,Indian River High,5,F,,N,,38,23,1,23,1
2007-2008,SCH,136,Chesapeake City,830,Indian River High,5,M,,N,,30,16,2,16,2
2007-2008,SCH,136,Chesapeake City,840,Western Branch High,3,F,,N,,31,20,0,20,0
2007-2008,SCH,136,Chesapeake City,840,Western Branch High,3,M,,N,,23,10,1,10,1
2007-2008,SCH,136,Chesapeake City,840,Western Branch High,5,F,,N,,91,64,1,64,1
2007-2008,SCH,136,Chesapeake City,840,Western Branch High,5,M,,N,,70,44,1,44,1
2007-2008,SCH,136,Chesapeake City,890,Hickory High,5,F,,N,,161,129,4,129,4
2007-2008,SCH,136,Chesapeake City,890,Hickory High,5,M,,N,,126,92,2,92,2
2007-2008,SCH,136,Chesapeake City,960,Grassfield High School,3,M,,N,,17,6,0,6,0
2007-2008,SCH,136,Chesapeake City,960,Grassfield High School,5,F,,N,,26,11,2,11,2
2007-2008,SCH,136,Chesapeake City,960,Grassfield High School,5,M,,N,,21,9,1,9,1
2007-2008,SCH,139,Salem City,70,Salem High,5,F,,N,,53,32,0,31,0
2007-2008,SCH,139,Salem City,70,Salem High,5,M,,N,,60,35,0,32,0
2007-2008,SCH,142,Poquoson City,10,Poquoson High,5,F,,N,,56,42,0,42,0
2007-2008,SCH,142,Poquoson City,10,Poquoson High,5,M,,N,,46,34,1,34,1
2007-2008,SCH,143,Manassas City,370,Osbourn High,5,F,,N,,64,48,0,48,0
2007-2008,SCH,143,Manassas City,370,Osbourn High,5,M,,N,,52,33,1,33,1
2007-2008,SCH,207,West Point,290,West Point High,5,M,,N,,15,8,1,8,1
2007-2008,SCH,1,Accomack County,70,Nandua High,3,F,,,Y,13,7,0,7,0
2007-2008,SCH,1,Accomack County,70,Nandua High,5,F,,,N,15,11,0,11,0
2007-2008,SCH,1,Accomack County,70,Nandua High,5,M,,,N,10,7,0,6,0
2007-2008,SCH,2,Albemarle County,880,Albemarle High,5,F,,,N,81,68,1,68,1
2007-2008,SCH,2,Albemarle County,880,Albemarle High,5,M,,,N,61,51,0,51,0
2007-2008,SCH,2,Albemarle County,890,Murray High,5,M,,,N,13,2,1,2,1
2007-2008,SCH,2,Albemarle County,140,Western Albemarle High,5,F,,,N,60,52,0,51,0
2007-2008,SCH,2,Albemarle County,140,Western Albemarle High,5,M,,,N,46,34,1,34,1
2007-2008,SCH,2,Albemarle County,1052,Monticello High,5,F,,,N,50,37,1,37,0
2007-2008,SCH,2,Albemarle County,1052,Monticello High,5,M,,,N,32,23,0,23,0
2007-2008,SCH,3,Alleghany County,310,Alleghany High,5,F,,,N,26,16,0,15,0
2007-2008,SCH,3,Alleghany County,310,Alleghany High,5,M,,,N,35,26,0,25,0
2007-2008,SCH,4,Amelia County,10,Amelia County High,5,F,,,N,17,10,0,10,0
2007-2008,SCH,5,Amherst County,750,Amherst County High,5,F,,,N,43,25,0,25,0
2007-2008,SCH,5,Amherst County,750,Amherst County High,5,M,,,N,28,19,1,19,1
2007-2008,SCH,6,Appomattox County,260,Appomattox County High,5,F,,,N,29,15,0,13,0
2007-2008,SCH,6,Appomattox County,260,Appomattox County High,5,M,,,N,20,16,0,15,0
2007-2008,SCH,7,Arlington County,450,Wakefield High,3,M,,,N,10,4,0,4,0
2007-2008,SCH,7,Arlington County,80,Washington-Lee High,4,F,,,N,15,10,1,10,1
2007-2008,SCH,7,Arlington County,80,Washington-Lee High,5,F,,,N,34,31,0,31,0
2007-2008,SCH,7,Arlington County,80,Washington-Lee High,5,M,,,N,21,14,1,14,1
2007-2008,SCH,7,Arlington County,330,Yorktown High,5,F,,,N,48,42,0,42,0
2007-2008,SCH,7,Arlington County,330,Yorktown High,5,M,,,N,59,54,0,54,0
2007-2008,SCH,8,Augusta County,730,Stuarts Draft High,5,F,,,N,29,17,1,17,1
2007-2008,SCH,8,Augusta County,730,Stuarts Draft High,5,M,,,N,19,10,0,10,0
2007-2008,SCH,8,Augusta County,660,Buffalo Gap High,5,F,,,N,11,5,0,5,0
2007-2008,SCH,8,Augusta County,660,Buffalo Gap High,5,M,,,N,16,10,0,10,0
2007-2008,SCH,8,Augusta County,670,Fort Defiance High,5,F,,,N,29,19,0,19,0
